               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  13,            0.016522,           0.0038251,                   0,             0.93904,                   1,             0.95182,             0.74186,            0.011605,           0.0035269,                   0,            0.008812,            0.008812,            0.008812
                  14,            0.012269,           0.0037222,                   0,             0.94917,                   1,             0.95182,             0.68969,            0.012738,           0.0033682,                   0,            0.008713,            0.008713,            0.008713
                  15,            0.013493,           0.0035553,                   0,             0.95041,                   1,             0.95409,              0.7077,            0.016526,           0.0034114,                   0,            0.008614,            0.008614,            0.008614
                  16,            0.018076,           0.0038288,                   0,              0.9487,                   1,             0.95409,             0.67841,            0.013054,            0.003308,                   0,            0.008515,            0.008515,            0.008515
                  17,            0.017567,            0.003517,                   0,             0.94968,                   1,             0.95636,             0.65896,            0.017643,           0.0033335,                   0,            0.008416,            0.008416,            0.008416
                  18,            0.017222,           0.0035486,                   0,             0.91591,                   1,             0.95636,             0.71624,            0.014124,            0.003185,                   0,            0.008317,            0.008317,            0.008317
                  19,            0.013502,           0.0034883,                   0,             0.95046,                   1,             0.96273,             0.82817,            0.010217,           0.0031653,                   0,            0.008218,            0.008218,            0.008218
                  20,            0.010358,           0.0032693,                   0,             0.95144,                   1,             0.95864,             0.80708,            0.010503,           0.0030323,                   0,            0.008119,            0.008119,            0.008119
                  21,            0.011463,           0.0033851,                   0,             0.95093,                   1,                0.98,             0.81894,            0.010326,           0.0029448,                   0,             0.00802,             0.00802,             0.00802
                  22,            0.012518,           0.0030299,                   0,             0.95119,                   1,             0.99091,             0.80471,             0.01277,           0.0031079,                   0,            0.007921,            0.007921,            0.007921
                  23,            0.015222,           0.0033703,                   0,             0.95104,                   1,             0.98636,             0.78357,            0.012509,           0.0030544,                   0,            0.007822,            0.007822,            0.007822
                  24,            0.012661,           0.0032228,                   0,              0.9509,                   1,               0.965,             0.77154,            0.011598,           0.0030678,                   0,            0.007723,            0.007723,            0.007723
                  25,              0.0116,           0.0033634,                   0,             0.95094,                   1,             0.95636,             0.76554,            0.012718,           0.0030635,                   0,            0.007624,            0.007624,            0.007624
                  26,            0.014094,            0.003362,                   0,             0.94109,                   1,             0.95636,             0.76595,            0.014135,           0.0031316,                   0,            0.007525,            0.007525,            0.007525
                  27,            0.016533,           0.0036707,                   0,             0.95109,                   1,             0.95636,              0.7584,            0.012885,           0.0030552,                   0,            0.007426,            0.007426,            0.007426
                  28,             0.01503,           0.0032424,                   0,               0.951,                   1,             0.96273,             0.77116,            0.012043,           0.0030661,                   0,            0.007327,            0.007327,            0.007327
                  29,            0.013937,            0.003845,                   0,             0.95113,                   1,             0.97591,             0.76601,            0.011702,           0.0030567,                   0,            0.007228,            0.007228,            0.007228
                  30,            0.011287,           0.0033347,                   0,             0.95156,                   1,             0.96727,             0.85045,           0.0097671,           0.0029554,                   0,            0.007129,            0.007129,            0.007129
                  31,            0.011069,           0.0033352,                   0,             0.95131,                   1,             0.96727,              0.8134,           0.0097615,           0.0029055,                   0,             0.00703,             0.00703,             0.00703
                  32,             0.01086,            0.003268,                   0,             0.95146,                   1,               0.965,             0.84164,           0.0096297,           0.0028965,                   0,            0.006931,            0.006931,            0.006931
                  33,            0.011743,            0.003334,                   0,             0.95141,                   1,             0.96045,             0.75588,            0.011086,           0.0029721,                   0,            0.006832,            0.006832,            0.006832
                  34,            0.013207,           0.0036629,                   0,             0.95032,                   1,             0.95182,             0.64116,            0.014515,            0.003175,                   0,            0.006733,            0.006733,            0.006733
                  35,            0.012914,           0.0036049,                   0,             0.95119,                   1,             0.95182,             0.78677,            0.010583,           0.0029196,                   0,            0.006634,            0.006634,            0.006634
                  36,            0.010564,            0.003317,                   0,             0.95116,                   1,             0.95409,             0.79402,            0.010372,            0.002886,                   0,            0.006535,            0.006535,            0.006535
                  37,            0.013161,           0.0036099,                   0,              0.9512,                   1,             0.97364,             0.79173,            0.013147,           0.0029802,                   0,            0.006436,            0.006436,            0.006436
                  38,             0.01636,           0.0035833,                   0,             0.95107,                   1,             0.96273,             0.78756,            0.011922,            0.002939,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.013398,           0.0032655,                   0,             0.95112,                   1,             0.97136,              0.8199,           0.0097162,           0.0028725,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.011106,           0.0033964,                   0,              0.9513,                   1,                0.98,             0.78747,            0.010799,           0.0029557,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.009801,           0.0029994,                   0,              0.9513,                   1,             0.98227,             0.86443,           0.0094356,           0.0028223,                   0,             0.00604,             0.00604,             0.00604
                  42,           0.0094829,           0.0030626,                   0,             0.95156,                   1,             0.97773,             0.83677,           0.0088851,           0.0028378,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.011599,           0.0030009,                   0,             0.95163,                   1,             0.97773,               0.811,            0.011521,           0.0029441,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.012799,           0.0029458,                   0,              0.9518,                   1,                0.98,             0.85523,           0.0098515,            0.002896,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.012487,           0.0032625,                   0,             0.95167,                   1,             0.98636,             0.82098,            0.012486,           0.0029853,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.011903,           0.0032967,                   0,             0.95157,                   1,             0.99091,             0.86732,             0.00927,           0.0028553,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.010999,           0.0025943,                   0,             0.95151,                   1,             0.98864,             0.86187,           0.0093761,            0.002822,                   0,            0.005446,            0.005446,            0.005446
                  48,           0.0081483,           0.0025465,                   0,             0.95163,                   1,             0.99091,             0.84775,           0.0089865,            0.002832,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.010306,           0.0030256,                   0,             0.95156,                   1,             0.99091,              0.8602,             0.01021,           0.0028039,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.010682,           0.0032951,                   0,             0.95177,                   1,             0.98455,             0.77795,            0.010158,           0.0028888,                   0,            0.005149,            0.005149,            0.005149
                  51,           0.0094452,           0.0031296,                   0,             0.95148,                   1,             0.98636,              0.8515,           0.0094708,           0.0028323,                   0,             0.00505,             0.00505,             0.00505
                  52,           0.0092894,           0.0031331,                   0,             0.95169,                   1,             0.98864,             0.82088,           0.0094155,            0.002861,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.009582,           0.0029642,                   0,             0.95158,                   1,             0.98636,             0.83636,           0.0093244,           0.0027824,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.009755,           0.0029696,                   0,             0.95161,                   1,             0.99091,             0.86335,           0.0087076,            0.002757,                   0,            0.004753,            0.004753,            0.004753
                  55,           0.0096228,            0.003081,                   0,             0.95155,                   1,             0.98864,             0.86364,           0.0087756,           0.0027445,                   0,            0.004654,            0.004654,            0.004654
                  56,           0.0088279,           0.0028828,                   0,             0.95168,                   1,             0.98864,             0.83565,           0.0090724,           0.0028079,                   0,            0.004555,            0.004555,            0.004555
                  57,           0.0084327,           0.0025982,                   0,              0.9517,                   1,             0.98864,             0.86651,           0.0078292,            0.002709,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.008001,           0.0025961,                   0,             0.95165,                   1,             0.98864,             0.85872,           0.0095549,           0.0027598,                   0,            0.004357,            0.004357,            0.004357
                  59,           0.0093192,           0.0030469,                   0,             0.95177,                   1,             0.99091,             0.82752,           0.0082785,           0.0027059,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.011318,           0.0030633,                   0,             0.95177,                   1,             0.98864,             0.84218,            0.010353,            0.002821,                   0,            0.004159,            0.004159,            0.004159
                  61,             0.01012,           0.0028807,                   0,             0.95165,                   1,             0.98864,             0.86451,           0.0078291,           0.0026493,                   0,             0.00406,             0.00406,             0.00406
                  62,           0.0083071,           0.0030685,                   0,             0.95164,                   1,             0.98227,             0.84961,           0.0082353,           0.0026838,                   0,            0.003961,            0.003961,            0.003961
                  63,           0.0093349,            0.003082,                   0,             0.95164,                   1,             0.97136,             0.85858,           0.0092724,             0.00272,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.009397,           0.0028736,                   0,             0.95158,                   1,             0.96727,              0.8401,           0.0077935,           0.0026677,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.010369,            0.002805,                   0,             0.95155,                   1,             0.95409,             0.82799,           0.0088438,           0.0027418,                   0,            0.003664,            0.003664,            0.003664
                  66,           0.0088591,           0.0030321,                   0,             0.95148,                   1,             0.95409,             0.82166,           0.0076594,            0.002653,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.007679,           0.0027549,                   0,             0.95146,                   1,             0.95182,             0.83674,           0.0081231,           0.0026775,                   0,            0.003466,            0.003466,            0.003466
                  68,           0.0079399,           0.0027135,                   0,             0.95147,                   1,             0.95182,             0.85041,           0.0072204,           0.0026394,                   0,            0.003367,            0.003367,            0.003367
                  69,           0.0074756,           0.0026011,                   0,             0.95149,                   1,             0.95409,             0.85054,           0.0071728,           0.0026122,                   0,            0.003268,            0.003268,            0.003268
                  70,           0.0085383,           0.0029475,                   0,             0.95155,                   1,             0.95864,             0.83774,           0.0083079,           0.0026079,                   0,            0.003169,            0.003169,            0.003169
                  71,           0.0080304,           0.0027174,                   0,             0.95156,                   1,             0.96727,             0.83222,           0.0073611,            0.002583,                   0,             0.00307,             0.00307,             0.00307
                  72,           0.0081957,           0.0030282,                   0,             0.95142,                   1,               0.965,             0.86062,           0.0074952,           0.0025737,                   0,            0.002971,            0.002971,            0.002971
                  73,           0.0077269,           0.0026488,                   0,             0.95161,                   1,               0.965,             0.85197,           0.0074328,            0.002593,                   0,            0.002872,            0.002872,            0.002872
                  74,           0.0074431,           0.0025908,                   0,             0.95165,                   1,             0.96909,             0.85553,           0.0070363,           0.0025839,                   0,            0.002773,            0.002773,            0.002773
                  75,           0.0074823,           0.0024132,                   0,             0.95166,                   1,             0.96909,             0.85806,            0.007067,           0.0025848,                   0,            0.002674,            0.002674,            0.002674
                  76,           0.0074954,           0.0027109,                   0,             0.95172,                   1,             0.98227,             0.86705,           0.0071909,              0.0026,                   0,            0.002575,            0.002575,            0.002575
                  77,           0.0073353,           0.0025473,                   0,             0.95169,                   1,             0.98455,             0.88096,            0.007249,            0.002586,                   0,            0.002476,            0.002476,            0.002476
                  78,           0.0068243,           0.0025261,                   0,             0.95174,                   1,             0.98455,             0.88939,           0.0071741,           0.0025968,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.007628,           0.0029758,                   0,             0.95175,                   1,             0.98455,             0.87818,           0.0069844,           0.0025868,                   0,            0.002278,            0.002278,            0.002278
                  80,           0.0066743,           0.0026833,                   0,              0.9518,                   1,             0.98227,             0.86731,           0.0074737,           0.0026312,                   0,            0.002179,            0.002179,            0.002179
                  81,           0.0066108,           0.0025334,                   0,              0.9518,                   1,             0.98455,             0.85877,           0.0071651,           0.0026475,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.007056,           0.0027337,                   0,             0.95177,                   1,             0.98227,             0.87778,           0.0067307,           0.0026273,                   0,            0.001981,            0.001981,            0.001981
                  83,           0.0067409,           0.0026583,                   0,             0.95178,                   1,             0.98227,             0.86112,           0.0073605,           0.0026712,                   0,            0.001882,            0.001882,            0.001882
                  84,           0.0065608,           0.0028195,                   0,             0.95178,                   1,             0.98227,             0.87549,           0.0068609,           0.0026124,                   0,            0.001783,            0.001783,            0.001783
                  85,           0.0060704,           0.0024885,                   0,             0.95176,                   1,             0.98227,             0.87681,           0.0066475,           0.0025886,                   0,            0.001684,            0.001684,            0.001684
                  86,           0.0064474,           0.0024514,                   0,             0.95178,                   1,             0.98227,             0.88254,           0.0068898,           0.0025891,                   0,            0.001585,            0.001585,            0.001585
                  87,           0.0066644,           0.0026697,                   0,             0.95177,                   1,             0.98227,             0.86139,           0.0072659,           0.0026068,                   0,            0.001486,            0.001486,            0.001486
                  88,           0.0065008,            0.002638,                   0,             0.95172,                   1,             0.98227,             0.87125,           0.0074427,           0.0026249,                   0,            0.001387,            0.001387,            0.001387
                  89,           0.0064583,           0.0024805,                   0,             0.95178,                   1,             0.98227,             0.89021,           0.0069712,           0.0025733,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.006506,           0.0024923,                   0,             0.95179,                   1,                0.98,             0.88119,           0.0071048,           0.0026168,                   0,            0.001189,            0.001189,            0.001189
                  91,           0.0072501,           0.0029463,                   0,             0.95175,                   1,                0.98,             0.87606,           0.0069659,           0.0026077,                   0,             0.00109,             0.00109,             0.00109
                  92,           0.0065343,           0.0026214,                   0,             0.95175,                   1,             0.98227,             0.87548,           0.0070291,           0.0026119,                   0,            0.000991,            0.000991,            0.000991
                  93,           0.0066331,           0.0026977,                   0,             0.95176,                   1,             0.98227,             0.86494,           0.0070148,           0.0025911,                   0,            0.000892,            0.000892,            0.000892
                  94,           0.0072957,           0.0028991,                   0,             0.95173,                   1,                0.98,             0.86876,           0.0068072,           0.0025975,                   0,            0.000793,            0.000793,            0.000793
                  95,           0.0070568,           0.0026643,                   0,              0.9517,                   1,             0.97364,             0.86274,           0.0067818,           0.0026104,                   0,            0.000694,            0.000694,            0.000694
                  96,           0.0057568,           0.0024782,                   0,             0.95176,                   1,             0.97773,             0.87074,           0.0067811,           0.0026037,                   0,            0.000595,            0.000595,            0.000595
                  97,           0.0066439,           0.0025073,                   0,             0.95171,                   1,             0.97591,             0.87658,            0.006848,           0.0026117,                   0,            0.000496,            0.000496,            0.000496
                  98,           0.0067161,           0.0024114,                   0,              0.9517,                   1,             0.97773,             0.86266,           0.0069282,           0.0026268,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.006733,           0.0025651,                   0,             0.95176,                   1,             0.97773,             0.85664,           0.0069896,           0.0026231,                   0,            0.000298,            0.000298,            0.000298
